Version = 2.0
Id,Category,DM Address,Name,PLCNo,40000,ModbusAddress,AlgoNo,Length,DataType,BitNo,UseEngUnit,Offset,Span,Monitor,Control,Direction,IOType,EnableTraceLog,Description,Remark,,,,,,,,
496,Manual,D10251.14,PLC1_MANUAL_IN 15,1,251,40251,0,1,Bit,14,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 15,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
497,Manual,D10251.15,PLC1_MANUAL_IN 16,1,251,40251,0,1,Bit,15,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 16,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
498,Manual,D10252.0,PLC1_MANUAL_IN 17,1,252,40252,0,1,Bit,0,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 17,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
499,Manual,D10252.1,PLC1_MANUAL_IN 18,1,252,40252,0,1,Bit,1,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 18,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
500,Manual,D10252.2,PLC1_MANUAL_IN 19,1,252,40252,0,1,Bit,2,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 19,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
501,Manual,D10252.3,PLC1_MANUAL_IN 20,1,252,40252,0,1,Bit,3,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 20,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
502,Manual,D10252.4,PLC1_MANUAL_IN 21,1,252,40252,0,1,Bit,4,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 21,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
503,Manual,D10252.5,PLC1_MANUAL_IN 22,1,252,40252,0,1,Bit,5,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 22,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
504,Manual,D10252.6,PLC1_MANUAL_IN 23,1,252,40252,0,1,Bit,6,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 23,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
505,Manual,D10252.7,PLC1_MANUAL_IN 24,1,252,40252,0,1,Bit,7,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 24,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
506,Manual,D10252.8,PLC1_MANUAL_IN 25,1,252,40252,0,1,Bit,8,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 25,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
507,Manual,D10252.9,PLC1_MANUAL_IN 26,1,252,40252,0,1,Bit,9,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 26,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
508,Manual,D10252.10,PLC1_MANUAL_IN 27,1,252,40252,0,1,Bit,10,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 27,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
509,Manual,D10252.11,PLC1_MANUAL_IN 28,1,252,40252,0,1,Bit,11,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 28,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
510,Manual,D10252.12,PLC1_MANUAL_IN 29,1,252,40252,0,1,Bit,12,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 29,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
511,Manual,D10252.13,PLC1_MANUAL_IN 30,1,252,40252,0,1,Bit,13,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 30,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
512,Manual,D10252.14,PLC1_MANUAL_IN 31,1,252,40252,0,1,Bit,14,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 31,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
513,Manual,D10252.15,PLC1_MANUAL_IN 32,1,252,40252,0,1,Bit,15,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 32,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
514,Manual,D10253.0,PLC1_MANUAL_IN 33,1,253,40253,0,1,Bit,0,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 33,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
515,Manual,D10253.1,PLC1_MANUAL_IN 34,1,253,40253,0,1,Bit,1,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 34,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
516,Manual,D10253.2,PLC1_MANUAL_IN 35,1,253,40253,0,1,Bit,2,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 35,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
517,Manual,D10253.3,PLC1_MANUAL_IN 36,1,253,40253,0,1,Bit,3,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 36,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
518,Manual,D10253.4,PLC1_MANUAL_IN 37,1,253,40253,0,1,Bit,4,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 37,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
519,Manual,D10253.5,PLC1_MANUAL_IN 38,1,253,40253,0,1,Bit,5,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 38,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
520,Manual,D10253.6,PLC1_MANUAL_IN 39,1,253,40253,0,1,Bit,6,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 39,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
521,Manual,D10253.7,PLC1_MANUAL_IN 40,1,253,40253,0,1,Bit,7,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 40,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
522,Manual,D10253.8,PLC1_MANUAL_IN 41,1,253,40253,0,1,Bit,8,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 41,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
523,Manual,D10253.9,PLC1_MANUAL_IN 42,1,253,40253,0,1,Bit,9,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 42,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
524,Manual,D10253.10,PLC1_MANUAL_IN 43,1,253,40253,0,1,Bit,10,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 43,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
525,Manual,D10253.11,PLC1_MANUAL_IN 44,1,253,40253,0,1,Bit,11,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 44,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
526,Manual,D10253.12,PLC1_MANUAL_IN 45,1,253,40253,0,1,Bit,12,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 45,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
527,Manual,D10253.13,PLC1_MANUAL_IN 46,1,253,40253,0,1,Bit,13,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 46,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
528,Manual,D10253.14,PLC1_MANUAL_IN 47,1,253,40253,0,1,Bit,14,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 47,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
529,Manual,D10253.15,PLC1_MANUAL_IN 48,1,253,40253,0,1,Bit,15,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 48,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
530,Manual,D10254.0,PLC1_MANUAL_IN 49,1,254,40254,0,1,Bit,0,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 49,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
531,Manual,D10254.1,PLC1_MANUAL_IN 50,1,254,40254,0,1,Bit,1,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 50,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
532,Manual,D10254.2,PLC1_MANUAL_IN 51,1,254,40254,0,1,Bit,2,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 51,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
533,Manual,D10254.3,PLC1_MANUAL_IN 52,1,254,40254,0,1,Bit,3,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 52,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
534,Manual,D10254.4,PLC1_MANUAL_IN 53,1,254,40254,0,1,Bit,4,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 53,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
535,Manual,D10254.5,PLC1_MANUAL_IN 54,1,254,40254,0,1,Bit,5,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 54,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
536,Manual,D10254.6,PLC1_MANUAL_IN 55,1,254,40254,0,1,Bit,6,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 55,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
537,Manual,D10254.7,PLC1_MANUAL_IN 56,1,254,40254,0,1,Bit,7,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 56,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
538,Manual,D10254.8,PLC1_MANUAL_IN 57,1,254,40254,0,1,Bit,8,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 57,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
539,Manual,D10254.9,PLC1_MANUAL_IN 58,1,254,40254,0,1,Bit,9,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 58,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
540,Manual,D10254.10,PLC1_MANUAL_IN 59,1,254,40254,0,1,Bit,10,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 59,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
541,Manual,D10254.11,PLC1_MANUAL_IN 60,1,254,40254,0,1,Bit,11,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 60,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
542,Manual,D10254.12,PLC1_MANUAL_IN 61,1,254,40254,0,1,Bit,12,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 61,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
543,Manual,D10254.13,PLC1_MANUAL_IN 62,1,254,40254,0,1,Bit,13,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 62,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
544,Manual,D10254.14,PLC1_MANUAL_IN 63,1,254,40254,0,1,Bit,14,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 63,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
545,Manual,D10254.15,PLC1_MANUAL_IN 64,1,254,40254,0,1,Bit,15,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 64,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
546,Manual,D10255.0,PLC1_MANUAL_IN 65,1,255,40255,0,1,Bit,0,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 65,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
547,Manual,D10255.1,PLC1_MANUAL_IN 66,1,255,40255,0,1,Bit,1,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 66,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
548,Manual,D10255.2,PLC1_MANUAL_IN 67,1,255,40255,0,1,Bit,2,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 67,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
549,Manual,D10255.3,PLC1_MANUAL_IN 68,1,255,40255,0,1,Bit,3,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 68,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
550,Manual,D10255.4,PLC1_MANUAL_IN 69,1,255,40255,0,1,Bit,4,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 69,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
551,Manual,D10255.5,PLC1_MANUAL_IN 70,1,255,40255,0,1,Bit,5,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 70,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
552,Manual,D10255.6,PLC1_MANUAL_IN 71,1,255,40255,0,1,Bit,6,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 71,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
553,Manual,D10255.7,PLC1_MANUAL_IN 72,1,255,40255,0,1,Bit,7,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 72,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
554,Manual,D10255.8,PLC1_MANUAL_IN 73,1,255,40255,0,1,Bit,8,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 73,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
555,Manual,D10255.9,PLC1_MANUAL_IN 74,1,255,40255,0,1,Bit,9,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 74,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
556,Manual,D10255.10,PLC1_MANUAL_IN 75,1,255,40255,0,1,Bit,10,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 75,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
557,Manual,D10255.11,PLC1_MANUAL_IN 76,1,255,40255,0,1,Bit,11,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 76,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
558,Manual,D10255.12,PLC1_MANUAL_IN 77,1,255,40255,0,1,Bit,12,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 77,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
559,Manual,D10255.13,PLC1_MANUAL_IN 78,1,255,40255,0,1,Bit,13,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 78,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
560,Manual,D10255.14,PLC1_MANUAL_IN 79,1,255,40255,0,1,Bit,14,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 79,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
561,Manual,D10255.15,PLC1_MANUAL_IN 80,1,255,40255,0,1,Bit,15,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 80,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
562,Manual,D10256.0,PLC1_MANUAL_IN 81,1,256,40256,0,1,Bit,0,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 81,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
563,Manual,D10256.1,PLC1_MANUAL_IN 82,1,256,40256,0,1,Bit,1,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 82,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
564,Manual,D10256.2,PLC1_MANUAL_IN 83,1,256,40256,0,1,Bit,2,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 83,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
565,Manual,D10256.3,PLC1_MANUAL_IN 84,1,256,40256,0,1,Bit,3,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 84,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
566,Manual,D10256.4,PLC1_MANUAL_IN 85,1,256,40256,0,1,Bit,4,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 85,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
567,Manual,D10256.5,PLC1_MANUAL_IN 86,1,256,40256,0,1,Bit,5,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 86,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
568,Manual,D10256.6,PLC1_MANUAL_IN 87,1,256,40256,0,1,Bit,6,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 87,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
569,Manual,D10256.7,PLC1_MANUAL_IN 88,1,256,40256,0,1,Bit,7,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 88,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
570,Manual,D10256.8,PLC1_MANUAL_IN 89,1,256,40256,0,1,Bit,8,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 89,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
571,Manual,D10256.9,PLC1_MANUAL_IN 90,1,256,40256,0,1,Bit,9,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 90,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
572,Manual,D10256.10,PLC1_MANUAL_IN 91,1,256,40256,0,1,Bit,10,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 91,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
573,Manual,D10256.11,PLC1_MANUAL_IN 92,1,256,40256,0,1,Bit,11,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 92,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
574,Manual,D10256.12,PLC1_MANUAL_IN 93,1,256,40256,0,1,Bit,12,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 93,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
575,Manual,D10256.13,PLC1_MANUAL_IN 94,1,256,40256,0,1,Bit,13,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 94,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
576,Manual,D10256.14,PLC1_MANUAL_IN 95,1,256,40256,0,1,Bit,14,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 95,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
577,Manual,D10256.15,PLC1_MANUAL_IN 96,1,256,40256,0,1,Bit,15,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 96,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
578,Manual,D10257.0,PLC1_MANUAL_IN 97,1,257,40257,0,1,Bit,0,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 97,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
579,Manual,D10257.1,PLC1_MANUAL_IN 98,1,257,40257,0,1,Bit,1,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 98,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
580,Manual,D10257.2,PLC1_MANUAL_IN 99,1,257,40257,0,1,Bit,2,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 99,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
581,Manual,D10257.3,PLC1_MANUAL_IN 100,1,257,40257,0,1,Bit,3,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 100,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
582,Manual,D10257.4,PLC1_MANUAL_IN 101,1,257,40257,0,1,Bit,4,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 101,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
583,Manual,D10257.5,PLC1_MANUAL_IN 102,1,257,40257,0,1,Bit,5,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 102,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
584,Manual,D10257.6,PLC1_MANUAL_IN 103,1,257,40257,0,1,Bit,6,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 103,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
585,Manual,D10257.7,PLC1_MANUAL_IN 104,1,257,40257,0,1,Bit,7,0,0,0,0,1,IPC?PLC,None,,PLC1 Manual Signal NO 104,Create a switch to the IPC monitor and turn on the signal by pressing the switch. Recognize triggers from IPC and turn on PLC devices,,,,,,,,
